,node,p3_level,p4_level,p1_level,p2_level,RTPD1_lmp,RTPD2_lmp,RTPD1_int_end,RTPD2_int_end,RTPD1_energy,RTPD2_energy,RTPD1_congestion,RTPD2_congestion,RTPD1_losses,RTPD2_losses,RTPD3_lmp,RTPD4_lmp,RTPD3_int_end,RTPD4_int_end,RTPD3_energy,RTPD4_energy,RTPD3_congestion,RTPD4_congestion,RTPD3_losses,RTPD4_losses
0,0096WD_7_N001,3.0,3.0,3.0,3.0,37.0601,44.415,14:15,14:30,37.58631,45.08222,0.0,0.0,-0.5262100000000001,-0.66722,47.38331,46.34061,14:45,15:00,48.06097,47.03675,0,0,-0.67766,-0.69614
1,0096WD_7_N002,3.0,3.0,3.0,3.0,37.0601,44.415,14:15,14:30,37.58631,45.08222,0.0,0.0,-0.5262100000000001,-0.66722,47.38331,46.34061,14:45,15:00,48.06097,47.03675,0,0,-0.67766,-0.69614
2,106THSO_LNODED1,3.0,3.0,3.0,3.0,25.44669,27.17519,14:15,14:30,37.58631,45.08222,-0.0024,-0.0024,-2.3123299999999998,-2.4338599999999997,28.98237,32.85059,14:45,15:00,48.06097,47.03675,-0.0024,-0.0024,-2.7062,-2.88376
3,118THSO_LNODER1,3.0,3.0,3.0,3.0,25.4578,27.18703,14:15,14:30,37.58631,45.08222,-0.0024,-0.0024,-2.3012200000000003,-2.4220200000000003,28.99188,32.86488,14:45,15:00,48.06097,47.03675,-0.0024,-0.0024,-2.6967,-2.86947
4,13THSO_LNODE-3,,,,,,,,,,,,,,,,,,,,,,,,
5,13THSO_LNODED2,3.0,3.0,3.0,3.0,26.04074,27.82955,14:15,14:30,37.58631,45.08222,-0.0024,-0.0024,-1.71828,-1.7795,29.68903,33.64747,14:45,15:00,48.06097,47.03675,-0.0024,-0.0024,-1.99955,-2.08689
6,23RDST_LNODED3,3.0,3.0,3.0,3.0,26.32943,28.17005,14:15,14:30,37.58631,45.08222,-0.0024,-0.0024,-1.42959,-1.439,30.06612,34.09414,14:45,15:00,48.06097,47.03675,-0.0024,-0.0024,-1.62245,-1.64021
7,26FTDROP_GNODEIT,3.0,3.0,3.0,3.0,29.498009999999997,31.499390000000002,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,1.7377900000000002,1.88913,33.96827,37.79749,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,2.27849,2.06194
8,2C559EQ2_7_N001,3.0,3.0,3.0,3.0,37.240520000000004,44.62238,14:15,14:30,37.58631,45.08222,0.0,0.0,-0.34579,-0.45983999999999997,47.59478,46.55227,14:45,15:00,48.06097,47.03675,0,0,-0.46619,-0.48448
9,2C559_1_B1,3.0,3.0,3.0,3.0,37.240520000000004,44.62238,14:15,14:30,37.58631,45.08222,0.0,0.0,-0.34579,-0.45983999999999997,47.59478,46.55227,14:45,15:00,48.06097,47.03675,0,0,-0.46619,-0.48448
10,2C577C1_7_N001,3.0,3.0,3.0,3.0,38.04486,45.654759999999996,14:15,14:30,37.58631,45.08222,0.0,0.0,0.45855,0.5725399999999999,48.64251,47.36131,14:45,15:00,48.06097,47.03675,0,0,0.58154,0.32455
11,2PBLSM34_7_N001,3.0,3.0,3.0,3.0,36.672959999999996,43.855979999999995,14:15,14:30,37.58631,45.08222,0.0,0.0,-0.91335,-1.22624,46.75372,45.79028,14:45,15:00,48.06097,47.03675,0,0,-1.30726,-1.24647
12,3EMIDIO_6_N001,3.0,3.0,3.0,3.0,37.74041,45.230990000000006,14:15,14:30,37.58631,45.08222,0.0,0.0,0.1541,0.14877,48.26283,46.98501,14:45,15:00,48.06097,47.03675,0,0,0.20186,-0.05174
13,3EMIDIO_6_N002,3.0,3.0,3.0,3.0,37.74041,45.230990000000006,14:15,14:30,37.58631,45.08222,0.0,0.0,0.1541,0.14877,48.26283,46.98501,14:45,15:00,48.06097,47.03675,0,0,0.20186,-0.05174
14,3EMIDIO_6_N003,3.0,3.0,3.0,3.0,37.74041,45.230990000000006,14:15,14:30,37.58631,45.08222,0.0,0.0,0.1541,0.14877,48.26283,46.98501,14:45,15:00,48.06097,47.03675,0,0,0.20186,-0.05174
15,3PEAKS_GNODE1,3.0,3.0,3.0,3.0,25.46613,27.13966,14:15,14:30,37.58631,45.08222,-0.0024,-0.0024,-2.2929,-2.4694,28.95385,32.82558,14:45,15:00,48.06097,47.03675,-0.0024,-0.0024,-2.73472,-2.90878
16,3RDWEST_LNODED1,3.0,3.0,3.0,3.0,25.754820000000002,27.515690000000003,14:15,14:30,37.58631,45.08222,-0.0024,-0.0024,-2.0042,-2.0933599999999997,29.34996,33.25439,14:45,15:00,48.06097,47.03675,-0.0024,-0.0024,-2.33862,-2.47996
17,3RDWEST_LNODED2,3.0,3.0,3.0,3.0,25.754820000000002,27.515690000000003,14:15,14:30,37.58631,45.08222,-0.0024,-0.0024,-2.0042,-2.0933599999999997,29.34996,33.25439,14:45,15:00,48.06097,47.03675,-0.0024,-0.0024,-2.33862,-2.47996
18,4C687C2_7_N001,4.0,3.0,3.0,3.0,39.08976,46.962140000000005,14:15,14:30,37.58631,45.08222,0.0,0.0,1.50345,1.8799299999999999,50.11798,48.79593,14:45,15:00,48.06097,47.03675,0,0,2.05701,1.75917
19,4C687_1_B1,4.0,3.0,3.0,3.0,39.08976,46.962140000000005,14:15,14:30,37.58631,45.08222,0.0,0.0,1.50345,1.8799299999999999,50.11798,48.79593,14:45,15:00,48.06097,47.03675,0,0,2.05701,1.75917
20,4C744C12_7_N001,3.0,3.0,3.0,3.0,37.24427,44.62238,14:15,14:30,37.58631,45.08222,0.0,0.0,-0.34204,-0.45983999999999997,47.59959,46.55698,14:45,15:00,48.06097,47.03675,0,0,-0.46139,-0.47977
21,4C744C12_7_N002,3.0,3.0,3.0,3.0,37.24427,44.62238,14:15,14:30,37.58631,45.08222,0.0,0.0,-0.34204,-0.45983999999999997,47.59959,46.55698,14:45,15:00,48.06097,47.03675,0,0,-0.46139,-0.47977
22,4C744C22_7_N001,3.0,3.0,3.0,3.0,37.240520000000004,44.62238,14:15,14:30,37.58631,45.08222,0.0,0.0,-0.34579,-0.45983999999999997,47.59478,46.55698,14:45,15:00,48.06097,47.03675,0,0,-0.46619,-0.47977
23,4C744C32_7_N001,3.0,3.0,3.0,3.0,37.240520000000004,44.62238,14:15,14:30,37.58631,45.08222,0.0,0.0,-0.34579,-0.45983999999999997,47.59478,46.55698,14:45,15:00,48.06097,47.03675,0,0,-0.46619,-0.47977
24,4C744C32_7_N002,3.0,3.0,3.0,3.0,37.240520000000004,44.62238,14:15,14:30,37.58631,45.08222,0.0,0.0,-0.34579,-0.45983999999999997,47.59478,46.55698,14:45,15:00,48.06097,47.03675,0,0,-0.46619,-0.47977
25,4C744C42_7_N001,3.0,3.0,3.0,3.0,37.240520000000004,44.62238,14:15,14:30,37.58631,45.08222,0.0,0.0,-0.34579,-0.45983999999999997,47.59478,46.55698,14:45,15:00,48.06097,47.03675,0,0,-0.46619,-0.47977
26,5THWEST_LNODED1,3.0,3.0,3.0,3.0,25.76592,27.52458,14:15,14:30,37.58631,45.08222,-0.0024,-0.0024,-1.9931,-2.08448,29.35946,33.26868,14:45,15:00,48.06097,47.03675,-0.0024,-0.0024,-2.32911,-2.46567
27,5THWEST_LNODER2,3.0,3.0,3.0,3.0,25.76592,27.52458,14:15,14:30,37.58631,45.08222,-0.0024,-0.0024,-1.9931,-2.08448,29.35946,33.26868,14:45,15:00,48.06097,47.03675,-0.0024,-0.0024,-2.32911,-2.46567
28,6THSO_LNODED1,3.0,3.0,3.0,3.0,25.96579,27.746640000000003,14:15,14:30,37.58631,45.08222,-0.0024,-0.0024,-1.7932299999999999,-1.86241,29.6003,33.52954,14:45,15:00,48.06097,47.03675,-0.0024,-0.0024,-2.08828,-2.20481
29,90TH.SO_GNODEPDRP1,3.0,3.0,3.0,3.0,25.38562,27.107090000000003,14:15,14:30,37.58631,45.08222,-0.0024,-0.0024,-2.3734,-2.50197,28.90632,32.76483,14:45,15:00,48.06097,47.03675,-0.0024,-0.0024,-2.78226,-2.96952
30,90THSO_LNODE-6,3.0,3.0,3.0,3.0,25.42171,27.14558,14:15,14:30,37.58631,45.08222,-0.0024,-0.0024,-2.33731,-2.46347,28.94751,32.81128,14:45,15:00,48.06097,47.03675,-0.0024,-0.0024,-2.74106,-2.92307
31,A100US_1_B1,4.0,4.0,3.0,3.0,40.769870000000004,49.108059999999995,14:15,14:30,37.58631,45.08222,0.0,0.0,3.18356,4.0258400000000005,52.51623,51.12425,14:45,15:00,48.06097,47.03675,0,0,4.45525,4.08749
32,AA_LNODE10A,3.0,3.0,3.0,3.0,26.874670000000002,28.567970000000003,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-0.88555,-1.0422799999999999,30.54894,34.55985,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.14083,-1.1757
33,AA_LNODE12A,3.0,3.0,3.0,3.0,26.874670000000002,28.567970000000003,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-0.88555,-1.0422799999999999,30.54894,34.55985,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.14083,-1.1757
34,AA_LNODE13A,3.0,3.0,3.0,3.0,26.874670000000002,28.567970000000003,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-0.88555,-1.0422799999999999,30.54894,34.55985,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.14083,-1.1757
35,AA_LNODE14A,3.0,3.0,3.0,3.0,26.874670000000002,28.567970000000003,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-0.88555,-1.0422799999999999,30.54894,34.55985,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.14083,-1.1757
36,AA_LNODER1A,3.0,3.0,3.0,3.0,26.874670000000002,28.57093,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-0.88555,-1.03932,30.55211,34.55985,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.13766,-1.1757
37,AA_LNODER2A,3.0,3.0,3.0,3.0,26.874670000000002,28.57093,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-0.88555,-1.03932,30.55211,34.55985,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.13766,-1.1757
38,AA_LNODER4A,3.0,3.0,3.0,3.0,26.874670000000002,28.57093,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-0.88555,-1.03932,30.55211,34.55985,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.13766,-1.1757
39,AA_LNODER6A,3.0,3.0,3.0,3.0,26.874670000000002,28.57093,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-0.88555,-1.03932,30.55211,34.55985,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.13766,-1.1757
40,ABAJO_LNODED1,3.0,3.0,3.0,3.0,25.488329999999998,27.154459999999997,14:15,14:30,37.58631,45.08222,-0.0024,-0.0024,-2.27069,-2.45459,28.99505,32.7148,14:45,15:00,48.06097,47.03675,-0.0024,-0.0024,-2.69353,-3.01955
41,ABAJO_LNODELDN,3.0,3.0,3.0,3.0,25.488329999999998,27.154459999999997,14:15,14:30,37.58631,45.08222,-0.0024,-0.0024,-2.27069,-2.45459,28.99505,32.7148,14:45,15:00,48.06097,47.03675,-0.0024,-0.0024,-2.69353,-3.01955
42,ABRN_LNODEWR1,3.0,3.0,3.0,3.0,19.07581,20.186139999999998,14:15,14:30,37.58631,45.08222,-8.63589,-9.40916,-0.04973,-0.01616,31.64104,35.71291,14:45,15:00,48.06097,47.03675,-0.0024,-0.0024,-0.04753,-0.02144
43,ABRN_LNODEWR2,3.0,3.0,3.0,3.0,19.07581,20.186139999999998,14:15,14:30,37.58631,45.08222,-8.63589,-9.40916,-0.04973,-0.01616,31.64104,35.71291,14:45,15:00,48.06097,47.03675,-0.0024,-0.0024,-0.04753,-0.02144
44,ACACIA_7_N001,3.0,3.0,3.0,3.0,36.70303,43.90106,14:15,14:30,37.58631,45.08222,0.0,0.0,-0.88328,-1.18115,46.80658,45.83261,14:45,15:00,48.06097,47.03675,0,0,-1.25439,-1.20414
45,ACTONSC_6_N001,4.0,3.0,3.0,3.0,39.36038,47.17403,14:15,14:30,37.58631,45.08222,0.0,0.0,1.77407,2.0918099999999997,50.36309,49.48737,14:45,15:00,48.06097,47.03675,0,0,2.30212,2.45061
46,ACX_GNODESWMPCC,3.0,3.0,3.0,3.0,25.08969,26.75286,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-2.67053,-2.85739,28.54615,32.22632,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-3.14363,-3.50923
47,ACX_LNODENTL,3.0,3.0,3.0,3.0,25.08969,26.75286,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-2.67053,-2.85739,28.54615,32.22632,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-3.14363,-3.50923
48,ACX_LNODEUXL,3.0,3.0,3.0,3.0,25.08969,26.75286,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-2.67053,-2.85739,28.54615,32.22632,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-3.14363,-3.50923
49,ADCC_2_N001,3.0,3.0,3.0,3.0,38.665040000000005,46.45722,14:15,14:30,37.58631,45.08222,0.0,0.0,1.07873,1.37501,49.55086,48.29263,14:45,15:00,48.06097,47.03675,0,0,1.48989,1.25588
50,ADERAG1_7_N001,4.0,4.0,3.0,4.0,43.171640000000004,51.7634,14:15,14:30,37.58631,45.08222,0.0,0.0,5.58533,6.68118,53.89077,52.07439,14:45,15:00,48.06097,47.03675,0,0,5.8298,5.03764
51,ADLNTO_NDC1,3.0,3.0,3.0,3.0,36.21065,43.29696,14:15,14:30,37.58631,45.08222,0.0,0.0,-1.37566,-1.7852599999999998,46.14815,45.23524,14:45,15:00,48.06097,47.03675,0,0,-1.91283,-1.80151
52,ADLNTO_NDC2,3.0,3.0,3.0,3.0,36.21065,43.29696,14:15,14:30,37.58631,45.08222,0.0,0.0,-1.37566,-1.7852599999999998,46.14815,45.23524,14:45,15:00,48.06097,47.03675,0,0,-1.91283,-1.80151
53,ADOBE_LNODE01,3.0,3.0,3.0,3.0,29.231509999999997,31.2477,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,1.47129,1.63745,33.60384,37.3365,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,1.91406,1.60095
54,ADOBE_LNODE02,3.0,3.0,3.0,3.0,29.27038,31.28915,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,1.51016,1.6789,33.65454,37.38296,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,1.96477,1.64741
55,ADOBE_LNODE03,3.0,3.0,3.0,3.0,29.27038,31.28915,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,1.51016,1.6789,33.65454,37.38296,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,1.96477,1.64741
56,ADOBE_LNODE08,3.0,3.0,3.0,3.0,29.231509999999997,31.2477,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,1.47129,1.63745,33.60384,37.3365,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,1.91406,1.60095
57,ADRATAP_1_B1,4.0,4.0,3.0,4.0,43.171640000000004,51.7634,14:15,14:30,37.58631,45.08222,0.0,0.0,5.58533,6.68118,53.89077,52.07439,14:45,15:00,48.06097,47.03675,0,0,5.8298,5.03764
58,AD_LNODE10A,3.0,3.0,3.0,3.0,27.33826,29.06542,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-0.42196000000000006,-0.54483,31.09084,35.1888,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-0.59894,-0.54675
59,AD_LNODE12A,3.0,3.0,3.0,3.0,27.33826,29.06542,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-0.42196000000000006,-0.54483,31.09084,35.1888,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-0.59894,-0.54675
60,AD_LNODE18A,3.0,3.0,3.0,3.0,27.6353,29.38225,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-0.12492,-0.228,31.43309,35.71411,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-0.25669,-0.02144
61,AD_LNODE20A,3.0,3.0,3.0,3.0,27.6353,29.38225,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-0.12492,-0.228,31.43309,35.71411,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-0.25669,-0.02144
62,AD_LNODE21A,3.0,3.0,3.0,3.0,27.6353,29.38225,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-0.12492,-0.228,31.43309,35.71411,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-0.25669,-0.02144
63,AD_LNODE22A,3.0,3.0,3.0,3.0,27.6353,29.38225,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-0.12492,-0.228,31.43309,35.71411,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-0.25669,-0.02144
64,AD_LNODER9A,3.0,3.0,3.0,3.0,27.33826,29.06542,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-0.42196000000000006,-0.54483,31.09084,35.1888,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-0.59894,-0.54675
65,AEC300_1_N001,3.0,3.0,3.0,3.0,38.47335,46.231809999999996,14:15,14:30,37.58631,45.08222,0.0,0.0,0.8870399999999999,1.1496,49.22886,47.98689,14:45,15:00,48.06097,47.03675,0,0,1.16788,0.95014
66,AERA12_7_N001,3.0,3.0,3.0,3.0,37.53745,45.068690000000004,14:15,14:30,37.58631,45.08222,0.0,0.0,-0.04886,-0.013519999999999999,48.02733,46.49113,14:45,15:00,48.06097,47.03675,0,0,-0.03364,-0.54563
67,AFPR_1_TOT_GEN-APND,3.0,3.0,3.0,3.0,26.44602,28.27665,14:15,14:30,37.58631,45.08222,-0.0024,-0.0024,-1.3130000000000002,-1.33241,30.20555,34.17276,14:45,15:00,48.06097,47.03675,-0.0024,-0.0024,-1.48303,-1.56159
68,AFPR_GNODE011,3.0,3.0,3.0,3.0,26.44602,28.27665,14:15,14:30,37.58631,45.08222,-0.0024,-0.0024,-1.3130000000000002,-1.33241,30.20555,34.17276,14:45,15:00,48.06097,47.03675,-0.0024,-0.0024,-1.48303,-1.56159
69,AFPR_GNODE012,3.0,3.0,3.0,3.0,26.44602,28.27665,14:15,14:30,37.58631,45.08222,-0.0024,-0.0024,-1.3130000000000002,-1.33241,30.20555,34.17276,14:45,15:00,48.06097,47.03675,-0.0024,-0.0024,-1.48303,-1.56159
70,AFPR_GNODE013,3.0,3.0,3.0,3.0,26.44602,28.27665,14:15,14:30,37.58631,45.08222,-0.0024,-0.0024,-1.3130000000000002,-1.33241,30.20555,34.17276,14:45,15:00,48.06097,47.03675,-0.0024,-0.0024,-1.48303,-1.56159
71,AFSR_GNODEFSR,3.0,3.0,3.0,3.0,26.45435,28.29145,14:15,14:30,37.58631,45.08222,-0.0024,-0.0024,-1.30467,-1.3176,30.21822,34.19777,14:45,15:00,48.06097,47.03675,-0.0024,-0.0024,-1.47035,-1.53658
72,AFTS_LNODE131,3.0,3.0,3.0,3.0,26.44602,28.27665,14:15,14:30,37.58631,45.08222,-0.0024,-0.0024,-1.3130000000000002,-1.33241,30.20555,34.17276,14:45,15:00,48.06097,47.03675,-0.0024,-0.0024,-1.48303,-1.56159
73,AGATEBAY_7_GNODE1,3.0,3.0,3.0,3.0,20.36232,21.62527,14:15,14:30,37.58631,45.08222,-8.634689999999999,-9.41036,1.23559,1.42418,33.96253,38.63468,14:45,15:00,48.06097,47.03675,-0.0036,-0.0036,2.27515,2.90153
74,AGCK_LNODE061,,,,,,,,,,,,,,,,,,,,,,,,
75,AGCK_LNODENDY,,,,,,,,,,,,,,,,,,,,,,,,
76,AGER_LNODE35,3.0,3.0,3.0,3.0,19.562820000000002,20.73037,14:15,14:30,37.58631,45.08222,-8.634689999999999,-9.41036,0.43609,0.52927,32.5366,36.85875,14:45,15:00,48.06097,47.03675,-0.0036,-0.0036,0.84922,1.12559
77,AGNESSAV_LNODE90,3.0,3.0,3.0,3.0,19.754089999999998,20.95056,14:15,14:30,37.58631,45.08222,-8.634689999999999,-9.41036,0.62736,0.74946,32.84713,37.18034,14:45,15:00,48.06097,47.03675,-0.0036,-0.0036,1.15976,1.44719
78,AGNEW_1_N003,4.0,4.0,3.0,3.0,40.5857,48.86461,14:15,14:30,37.58631,45.08222,0.0,0.0,2.99939,3.7824,52.25189,50.77617,14:45,15:00,48.06097,47.03675,0,0,4.19092,3.73942
79,AGNEW_6_N001,4.0,4.0,3.0,3.0,40.66087,48.98183,14:15,14:30,37.58631,45.08222,0.0,0.0,3.07456,3.89961,52.42491,50.89847,14:45,15:00,48.06097,47.03675,0,0,4.36394,3.86172
80,AGNEW_6_N002,4.0,4.0,3.0,3.0,40.66087,48.98183,14:15,14:30,37.58631,45.08222,0.0,0.0,3.07456,3.89961,52.42491,50.89847,14:45,15:00,48.06097,47.03675,0,0,4.36394,3.86172
81,AGRCJCT_6_B1,3.0,3.0,3.0,3.0,39.270179999999996,47.02977,14:15,14:30,37.58631,45.08222,0.0,0.0,1.68387,1.94755,49.86807,48.17034,14:45,15:00,48.06097,47.03675,0,0,1.80709,1.13359
82,AGRICO_6_PL3N5-APND,3.0,3.0,3.0,3.0,39.270179999999996,47.02977,14:15,14:30,37.58631,45.08222,0.0,0.0,1.68387,1.94755,49.86807,48.17034,14:45,15:00,48.06097,47.03675,0,0,1.80709,1.13359
83,AGRICO_7_B1,3.0,3.0,3.0,3.0,39.270179999999996,47.02977,14:15,14:30,37.58631,45.08222,0.0,0.0,1.68387,1.94755,49.86807,48.17034,14:45,15:00,48.06097,47.03675,0,0,1.80709,1.13359
84,AGRICO_7_B3,3.0,3.0,3.0,3.0,39.270179999999996,47.02977,14:15,14:30,37.58631,45.08222,0.0,0.0,1.68387,1.94755,49.86807,48.17034,14:45,15:00,48.06097,47.03675,0,0,1.80709,1.13359
85,AGRICO_7_B4,3.0,3.0,3.0,3.0,39.270179999999996,47.02977,14:15,14:30,37.58631,45.08222,0.0,0.0,1.68387,1.94755,49.86807,48.17034,14:45,15:00,48.06097,47.03675,0,0,1.80709,1.13359
86,AGRICO_7_UNIT-APND,3.0,3.0,3.0,3.0,39.270179999999996,47.02977,14:15,14:30,37.58631,45.08222,0.0,0.0,1.68387,1.94755,49.86807,48.17034,14:45,15:00,48.06097,47.03675,0,0,1.80709,1.13359
87,AGRILINK_6_N001,4.0,3.0,3.0,3.0,39.31528,47.27321,14:15,14:30,37.58631,45.08222,0.0,0.0,1.7289700000000001,2.191,50.46402,48.89941,14:45,15:00,48.06097,47.03675,0,0,2.40305,1.86266
88,AGUAMNSA_7_B1,3.0,3.0,3.0,3.0,37.18038,44.44205,14:15,14:30,37.58631,45.08222,0.0,0.0,-0.40593,-0.64017,47.38812,46.42998,14:45,15:00,48.06097,47.03675,0,0,-0.67285,-0.60677
89,AGUCALG1_7_B1,3.0,3.0,3.0,3.0,35.29355,42.174409999999995,14:15,14:30,37.58631,45.08222,0.0,0.0,-2.29276,-2.9078,44.91779,44.00288,14:45,15:00,48.06097,47.03675,0,0,-3.14319,-3.03387
90,AG_LNODER1A,3.0,3.0,3.0,3.0,26.4888,28.150470000000002,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-1.27142,-1.45979,30.09895,33.97022,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.59083,-1.76534
91,AG_LNODER3A,3.0,3.0,3.0,3.0,26.4888,28.150470000000002,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-1.27142,-1.45979,30.09895,33.97022,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.59083,-1.76534
92,AIC TAP_LNODEAIC,3.0,3.0,3.0,3.0,26.738640000000004,28.416959999999996,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-1.02158,-1.19329,30.40634,34.42048,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.28344,-1.31507
93,AIRPORT_GNODE1,3.0,3.0,3.0,3.0,19.729229999999998,20.887929999999997,14:15,14:30,37.58631,45.08222,-8.634689999999999,-9.41036,0.60249,0.68684,32.80911,36.95523,14:45,15:00,48.06097,47.03675,-0.0036,-0.0036,1.12173,1.22207
94,AIRPORT_LNODE06,3.0,3.0,3.0,3.0,29.1288,31.064120000000003,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,1.36858,1.45386,33.38201,37.15068,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,1.69223,1.41513
95,AIRPORT_LNODE42,3.0,3.0,3.0,3.0,29.181540000000002,31.120379999999997,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,1.4213200000000001,1.5101200000000001,33.44539,37.21143,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,1.75561,1.47588
96,AIRPORT_LNODE65,3.0,3.0,3.0,3.0,29.181540000000002,31.120379999999997,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,1.4213200000000001,1.5101200000000001,33.44539,37.21143,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,1.75561,1.47588
97,AIRPORT_LNODE66,3.0,3.0,3.0,3.0,29.1288,31.064120000000003,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,1.36858,1.45386,33.38201,37.15068,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,1.69223,1.41513
98,AIRPORT_LNODE67,3.0,3.0,3.0,3.0,29.1288,31.064120000000003,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,1.36858,1.45386,33.38201,37.15068,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,1.69223,1.41513
99,AIRPORT_LNODE69,3.0,3.0,3.0,3.0,29.181540000000002,31.120379999999997,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,1.4213200000000001,1.5101200000000001,33.44539,37.21143,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,1.75561,1.47588
100,AIRPORT_LNODE82,3.0,3.0,3.0,3.0,29.181540000000002,31.120379999999997,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,1.4213200000000001,1.5101200000000001,33.44539,37.21143,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,1.75561,1.47588
101,AIRPORT_LNODE83,3.0,3.0,3.0,3.0,29.1288,31.064120000000003,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,1.36858,1.45386,33.38201,37.15068,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,1.69223,1.41513
102,AIRPROD_1_N001,4.0,3.0,3.0,3.0,39.69866,47.48059,14:15,14:30,37.58631,45.08222,0.0,0.0,2.11235,2.39837,50.18527,48.70656,14:45,15:00,48.06097,47.03675,0,0,2.1243,1.6698
103,AIRWAYS_1_N001,3.0,3.0,3.0,3.0,39.55959,47.2101,14:15,14:30,37.58631,45.08222,0.0,0.0,1.97328,2.1278799999999998,49.70947,48.25971,14:45,15:00,48.06097,47.03675,0,0,1.64849,1.22296
104,AIRWAYS_1_N004,4.0,3.0,3.0,3.0,39.7137,47.44903,14:15,14:30,37.58631,45.08222,0.0,0.0,2.12739,2.36682,50.0507,48.59837,14:45,15:00,48.06097,47.03675,0,0,1.98972,1.56162
105,AIR_LNODEXF2,3.0,3.0,3.0,3.0,18.126379999999997,20.167579999999997,14:15,14:30,37.58631,45.08222,-9.57868,-9.41156,-0.05637,-0.03232,31.61646,35.68193,14:45,15:00,48.06097,47.03675,-0.0048,-0.0048,-0.06971,-0.05002
106,AJ_LNODEMR2,,,,,,,,,,,,,,,,,,,,,,,,
